text,sentiment,label
"Ever since I cleaned my Mighty Mouse ball with alcohol to get it rolling again, any time I click the ball it acts like a left click. @Apple",neutral,1
直擊！【@Phone雜誌 / @微博通訊社 19日訊】谷歌+三星智能手機發布會http://t.co/SFBLWqjg @LK154: #Google 跟 #Samsung 正式發佈 #Galaxy #Nexus… 手機規格如下：http://t.co/MyIcSKXW #ICS,neutral,1
デフォでデータ通信制御？　#android #google,neutral,1
"Ballmer also said that the company has a ""variety of different ways"" to respond to Hangouts, the group ... http://t.co/brBjtB86 #Google+",neutral,1
Back to the Future 2 where @Apple didn't even have IPhone,neutral,1
Guess what I spotted a couple days ago... didn't expect to see one especially in the West Village #Google http://t.co/Xop25kvU,neutral,1
"The Perks of Working at #Google, #Facebook, #Twitter and More [INFOGRAPHIC] http://t.co/YT87krbP #sm #socialmedia... http://t.co/1yCwl874",neutral,1
"#Microsoft is currently paying to produce #swpats propaganda to lobby politicians with -- to make racketeering seem ""acceptable""",negative,0
"Kind of excited. On my way to my last class right now and then going to the @Apple store, so buy #MacOSC Snow Leopard and Lion :-)",positive,2
RT @twandroid Android Beam : partager du contenu entre devices Android via le NFC #google #nexusprime,neutral,1
Conoce al nuevo #Samsung #GalaxyNexus con #Android 4.0 #IceCreamSandwich - http://t.co/PdGz1l51 #Google #Smartphones,neutral,1
That was a good one(commercial). #microsoft,positive,2
"Great, now #Skype is a part of #Microsoft stack http://t.co/vZfUv9OI.",neutral,1
Updated my iOS and started using cloud services. Pretty bad ass @apple my #iPhone 3GS still the champ.,positive,2
- Pasen Buenas Noches #Twitter'OFF ♥,neutral,1
"Yu cant answer , But yu can b on #Fb Nd #Twitter",neutral,1
RT @FucknWithFatty: #Twitter needs to get their shit together cause they fucking up! I'm not getting my RT's or mentions. -______________-,negative,0
"#Google ##Mobile Boss Andy Rubin on #Apple, #Microsoft and #Tablets http://t.co/rSnSG5nt #techgadgets #android",neutral,1
"Amazes me, I set up a #GMail address and have yet to use it even once and it's getting a ton of spam #Google",neutral,1
Interesting times when increasing your revenue from $20B to $28B in a recession is considered a disappointment. @apple,neutral,1
Testing Windows 8 Developer Preview #microsoft,neutral,1
37 Ways to Use #Twitter for Business	http://t.co/MT9RdrCz,neutral,1
"#Google, I've blocked your global IP network from all my sites. J/K.  Stop being evil.",negative,0
#RIM should really take an in debt look at #Google's strategy... They released the #NDK for #Icecreamsandwich 3 HOURS after release. #ics,positive,2
#MindTree Introduces mPromo #TradePromotion Solution on #Microsoft #Azure http://t.co/LkjHqrnR #CPG #CGT,neutral,1
RT @SamsungMobileCA: Raise your hand if you now want an #Android4 #IceCreamSandwich powered #GALAXYNexus phone! #Google #Samsung,positive,2
So is the #galaxynexus coming to @sprint any info @android #google #android,neutral,1
RT @twandroid: Nouvelle app Calendrier : plus épurée #google #nexusprime,neutral,1
En estooos ultimooos dias Mi  página mas visitadaaa en internet es #Google,neutral,1
"скромненько, быстренько без пафоса прошла презентация #google и #samsung #android",neutral,1
"A brick n mortar @Google store? Coming soon to London, US next? Copying @Apple business model? http://t.co/l4VTHsv5",neutral,1
"voou saiir do #twitter , e vou fica peelo eemi .. o paai qe se fooda k- beijo gente .",neutral,1
#google обьявил об обновлении #Nexus_S  до #ICS . Ждем порта 4.0 на #SGS .,neutral,1
Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/eizExUn0,neutral,1
Three UK to carry Samsung Galaxy Nexus http://t.co/SwvAcbxC  #android #google,neutral,1
Ice cream Sandwich looks awesome #Google #ICS.,positive,2
RT @nedraallmond: @WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest http://t.co/GP8tIRXN,neutral,1
#Google+ llega a 40 millones de usuarios aunque su problema sigue siendo la poca permanencia en esta #RedSocial http://t.co/ntS7GXqV,neutral,1
Steve (#Microsoft) haalt uit naar #Android http://t.co/nqMvktse,neutral,1
@apple store #Towson waiting at Genius bar - huge crowd waiting for #iPhone 4s @michaelmark @nicolelil http://t.co/x92sweCh,neutral,1
RT @E2EVC: #Microsoft #SCVMM #2012- Session by @virtualfat - all u need to know about the new 2012 version. #e2evc Register http://t.co/ ...,neutral,1
@GuySie Heb je gisteren Tros Radar gezien over Apple. Garantie werd niet nagekomen door @Apple en devices zeer snel kapot.,neutral,1
#GalaxyNexus es presentado oficialmente. http://t.co/dwUWIYWC | Conoce los detalles del nuevo teléfono de #Google,neutral,1
Thanks @apple for an OS update that has only succesfully bricked my iPod.,negative,0
#Google has finally unveiled the much awaited #Android OS Ice Cream Sandwich & it sure looks good! http://t.co/sNL38EM1,positive,2
Ballmer's vision for #Microsoft http://t.co/MWlPnWtM,neutral,1
"Email with 2 line preview, offline search of any amount of emails you want. #Android4.0 #Google",neutral,1
"#Microsoft, Geleceğin Teknolojisini Araştırıyor! http://t.co/J45Gm98h #haberleryorumlar #arayüz #kamera",neutral,1
: #Microsoft renovará el Administrador de Tareas en #Windows8 http://t.co/6UhMnWdG vía @tuexperto,neutral,1
el #twitter es demasiado adictivo $:,neutral,1
Samsung and #Google Announce Galaxy Nexus and #Android 4.0–Ice Cream Sandwich http://t.co/g6EOfUYY #news #android40,neutral,1
"RT @cynblackstone: Zeer enthousiaste reacties op bedrijfsbezoek aan #Microsoft voor de (interim) #secretaresse, dank Kelly en Brigitte v ...",neutral,1
#twitter keeps me company when i can't sleep! (:,positive,2
"Steve Ballmer, #Microsoft's chief executive believes that #Google's #Android mobile phones for being too complicated. What do you...",neutral,1
"Microsoft's Ballmer Trashes Android, Touts Skype http://t.co/VkFnwmTJ #microsoft #skype #android",neutral,1
@Apple Siri is down!,negative,0
"Google Offers to compete with Groupon, Living Social - Pittsburgh Post-Gazette http://t.co/Wwj3xvdm #google",neutral,1
"@JenWeedin listen here, @ShaunaWalters8 is new to #twitter and needs practice.  support her here brat!  #goodsamaritanswag",neutral,1
"Check out "" @Legiondachosen1 ft. Big Hit - My Life's A Movie (snippet) - Prod. by @LegiondaChosen1"" - http://t.co/XjTCc7j7 #Google Me!!",neutral,1
"Well the event is now over, time to change my pants #Google #Android #Samsung #Jizz",positive,2
#Twitter &lt;33333,positive,2
@loveguru_b i miss my #twitter boo,positive,2
O #piratasdainformatica só não disse se o Bill Gates tbm é dono da @Apple,neutral,1
Ballmer On Not Buying #Yahoo: “Sometimes You’re Lucky” http://t.co/7ButjnVO &gt; most interesting part = nascent #Microsoft cloud leadership,neutral,1
RT @ricklennie: Un vistazo a Windows Server 8  http://t.co/BmcJLgDV  #Microsoft #MSDP,neutral,1
"http://t.co/zBLtZ5MW German Federal #Trojan's got a BigBrother. #Gov spying on its people, #Microsoft's 32bit/64bit #Windows is target",negative,0
RT @x_JustLucky_x: I don't know why I even bother checking FB anymore. I stare for two minutes and just log off lol #Twitter&gt;Fb,neutral,1
Quieres un buen antivirus para tu Compu? Aquí esta la solución: http://t.co/lNmMiWaZ Antivirus de #Microsoft,neutral,1
#Samsung and #Google introduce #GALAXY #Nexus http://t.co/2rvF0tZp via @androidcentral #Android,neutral,1
Now @apple won't let me use credit on @iTunes unless I have a credit card. Should have told me when I redeemed the cards. Sound fair to you?,negative,0
Early cloud #Microsoft partners can qualify for Microsoft Cloud Accelerate! http://t.co/pjkyf0gf,neutral,1
#Google WebGL Bookcase: Google WebGL Bookcase. Google developed a WebGL app that shows a 3D model of a bookcase ... http://t.co/y8HC6kzB,neutral,1
has been on terminal hold with @apple support!  She must not be the only person having trouble with the new iphone and synching!,negative,0
"#samsung #google #galaxynexus We got the lowdown after the Hong Kong press release, check it out: http://t.co/OWhYR0YJ",neutral,1
☼ #SOLAR ☺ @RhondaParsons ☼ @SOLar_sister ( A simpLe @ #symboL and AN #underscore ) This is #twitter WHERE WE #twEEt ☼,neutral,1
"Seeking a Manager of IT for Immediate Hire in Sterling, VA! Send resumes to julia.snik@rht.com for consideration! #dcjobs #cisco #microsoft",neutral,1
"Just registered as an @apple developer... Here's hoping I can actually do it... Any help, greatly appreciated!",positive,2
RT @Flipbooks #Microsoft Researchers Want to Turn Your Hand Into a Touchscreen http://t.co/NDpyFvpK rt @TferThomas #Technology #Tech,neutral,1
At the Genius Bar... Waiting @apple store,neutral,1
Damn it @Apple!! Whatchu done to my phone??,negative,0
cuando van a entender que el #twitter no es un chat jajajaja,neutral,1
what is going on with all my @Apple products?! First my #iPad freezes (still is frozen) and then my #iPhone won't turn on!!! #techieTroubles,negative,0
@nelsonfenc recupere el #twitter para mi #iPODzombi!! #EpicWin de nuevo!!! ;-),neutral,1
It tells you where to find your next drink. RT @RoycinD: What the fuck is a Barometer doing in a phone? Eh? #ICS #google #galaxynexus,neutral,1
@alexbabb9 Alexthe_ASSholeBabb should be your new #Twitter name,neutral,1
I'm not getting all of my @ replies #twitter if it wasn't for my emails telling me that some1 replied to me I wouldn't even know it #nobueno,negative,0
RT @bcopher: Anyone know where I can get a free trial of #microsoft #frontpage for #mac?,neutral,1
RT @Luisfitq: Ty!RT @nine_oh: SIMPLY DA BEST ON #TWITTER MY TWEEPS @MsCarieFWR @dizzleb19 @LBN_Prod @Federal_and_Co @KimDeanMusic @mscre ...,neutral,1
RT: Collobrate and present. New version of Google presentations. http://t.co/xmF34T27 VIA @googledownunder #google #googlepresentations,neutral,1
ff Account aan Microsoft Outlook toevoegen #microsoft,neutral,1
"Samsung Galaxy Nexus announced, full specs available  http://t.co/0Nd3LiwV  #samsung #galaxy #nexus #google #android #ics #thetechcheck",neutral,1
RT @edwin_ubaque: Hola @marthaubaque bienvenia a #twitter,neutral,1
"#TWITTER, minha salvação ... =D",neutral,1
@apple expanded the app store to more than 20 new countries in the december quarter,neutral,1
"RT @42Hermy: @Reddclay81 now that were done prasing @Apple 's #iOS5

Everyone go subscribe to notsosuperpro! #shamlessselfpromotion",neutral,1
Just wonder how much time it will take throw an update of #android ICS on Nexus S !!! Please #google make it quick this time,neutral,1
"@KushKitty420 you, #Facebook #twitter and the #tv are all #distractions whenever I wanna study ;(",negative,0
sledgehammer maybe! RT @SkandalasGP Office blues *drink?* RT @wuppy: #microsoft fail #notresponding for fcucks sake  http://t.co/lCXa9q8P,negative,0
This is kind of really creepy: Use your search engine the same way as @MileyCyrus would http://t.co/a050TG4L . . . #Microsoft,negative,0
@MindPhucked you changed your #twitter name?!,neutral,1
"#Google introduce new Android tablet called 'Ice Cream Sandwich'? I'm a #Singaporean, and I'm (very) confused.",negative,0
"seit #apple #facebook und #google die großen bösen sind, ist #microsoft irgendwie wieder der sympathische nerdverein http://t.co/IUvizP0T",neutral,1
@Motorola is the Best Android-powered company that is going against @Apple.,neutral,1
@WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest http://t.co/5FiP2vVg or ping me,neutral,1
"RT @TripLingo: We're one of a few ""Featured Education Apps"" on the @Apple **Website** today, sweet! http://t.co/0yWvbe1Z",positive,2
Getting some blank rows in my #Twitter feed on the website. Are you?,neutral,1
Good to see #Google finally turning their focus on user experience. http://t.co/AYhOKgo8 #IceCreamSandwich #Android,positive,2
[iPad] iPad 1. Generation generalüberholt ab 389 € @Apple http://t.co/tOv1xKQ8,neutral,1
Ugh idk how to use this thing #twitter #helpme,neutral,1
Dr. Ogalinski - El Proyecto #OmniTouch de #Microsoft: todo el mundo es un touchscreen http://t.co/qzt26Gj8,neutral,1
#google #icecreamsandwich event featured #minecraft,neutral,1
Meu #Deus ilumine aqueles que eu amo: @mayaraangelica @andreeybaltieri @Amandafl_ e o @FabrcioCamargo os meus amigos d #TWITTER :),neutral,1
#VisualStudio 11 Developer Preview Training Kit released: start learning - http://t.co/d6meZBZv #Microsoft,neutral,1
By far the worst experience upgrading out of any version of iOS @apple #iOS5,negative,0
My 100 tweet goes to #twitter . Thanks for providing me with another way of keeping me busy during school!,positive,2
"#HPVirtualSystem for #Microsoft, latest from the $250 million I2A initiative #HPCI #cloudcomputing http://t.co/yx1R3WsX",neutral,1
@PuraGenteBienAv me podrian dar el #face o #twitter del chavito qe siempre traee lentess transparentes le dicn #chicken little x fiiss :),neutral,1
I might call it a night goodnight #twitter,neutral,1
"Сижу смотрю ""Живую сталь"", и тут внезапно... я вижу рекламу #microsoft http://t.co/vRfOSqtB",neutral,1
"В #Microsoft придумали, как превратить любую поверхность в сенсорный экран http://t.co/fBROz6Mf",neutral,1
Galaxy Nexus: El nuevo teléfono de Google y Samsung http://t.co/laKDByOT #nexus #google #android,neutral,1
How to use search folders to organise your emails in #Microsoft #Outlook - http://t.co/NuMm5N3U,neutral,1
#twitter #detik Tak Ada Api di TransJ yang Meledak di SPBG Pinang Ranti http://t.co/OTIJLXp7,neutral,1
yo @Apple va falloir faire quelque chose pour l'app vidéo. Le fait de pas pouvoir laisser la vidéo jouer en faisant autre chose &lt;  diarrhée.,neutral,1
Wow. Lots of negative comments about #windows8 on the @BuildWindows8 blog. I sure hope #Microsoft is listening #keepthedesktop,negative,0
@deferom lol omg you should write #none #twitter #foreveralone. Don't forget the hashtags.,neutral,1
A mi #twitter le pica.,neutral,1
@_ahooten23 welcomee to #twitter,neutral,1
"@jonsibley Actually, the @Apple  mouse is pretty sweet man.",positive,2
“@GeeCloud: Congratulations to Softline Pastel (@SageGroupZA) for winning #ISV of the Year at #Microsoft #partnersummit” @SoftlinePastel,neutral,1
@Mayra_Moreno1 #congrats ya sabes usar #twitter jajajaja #loveu,neutral,1
Would you look at that.. @SouthwestAir does @Apple style welcomes as well. http://t.co/t0TrFnk8 #customerappreciation #custserv,neutral,1
@SteveJobs : @Twitter overwhelmed by reaction to @Apple founder's death - Telegraph http://t.co/tqF6pjf5,neutral,1
Nexus S will get Ice-Cream Sandwich too - #Google - http://t.co/Igq9kdIL #android #samsung #ics,neutral,1
What could a bookcase look like in 10 years...maybe this? http://t.co/i6YWQ7oR  #google #books,neutral,1
"RT @mpastrana: RT @apple no pasa nada, todo esta bien, no pasa nada, todo esta en orden http://t.co/zwECWhD",neutral,1
Nueva #actualización de #Windows Intune http://t.co/2jPOvRpJ #microsoft #distribuciondeprogramasonline,neutral,1
#CHISTE : EN QUE SE PARECEN LOS PITUFOS AL #TWITTER ? R= EN QUE LOS 2 TIENEN EL PAJARO AZUL XD,neutral,1
"nitee
#Twitter & #Followers",neutral,1
@8_ivonne @1_Ddanille  ahhahahaha noceee asaber porq me llamo y digo ke me cnectara a #twitter pero niiiiii cntestaaaa-!!!,neutral,1
"Spoke to an @Apple rep on phone & could hear her tv blaring in the bg.  She said, ""I can't actually help u, just direct u back to the web""",negative,0
#skype is ruining the friendship with your aggressive #microsoft type selling. If i need something i'll ask. Thank you...,negative,0
